customer_id,tenure_months,contract,internet_service,paperless_billing,payment_method,monthly_charges,total_charges,churn
C01136,40,One year,Fiber optic,No,Electronic check,119.05,4644.94,0
C01137,72,One year,No internet,Yes,Electronic check,24.94,1650.35,0
C01138,70,Month-to-month,DSL,No,Mailed check,99.59,6490.88,1
C01139,15,Two year,DSL,Yes,Bank transfer,52.42,700.57,0
C01140,16,Two year,No internet,Yes,Electronic check,59.34,818.1,0
C01141,35,Two year,Fiber optic,Yes,Bank transfer,82.04,2753.09,0
C01142,40,Two year,Fiber optic,Yes,Electronic check,91.65,3254.11,0
C01143,11,Two year,Fiber optic,Yes,Credit card,32.5,353.03,0
C01144,41,Two year,Fiber optic,Yes,Credit card,113.4,4195.63,0
C01145,17,One year,No internet,No,Electronic check,40.26,665.1,0
C01146,37,Month-to-month,No internet,No,Electronic check,45.82,1459.02,0
C01147,46,Two year,Fiber optic,No,Mailed check,73.22,3071.72,0
C01148,34,One year,Fiber optic,Yes,Electronic check,60.2,1851.1,1
C01149,56,One year,No internet,Yes,Mailed check,51.26,2468.77,0
C01150,49,One year,DSL,No,Mailed check,44.07,1917.11,0
C01151,56,Two year,DSL,No,Mailed check,104.13,5428.75,1
C01152,18,Two year,DSL,No,Bank transfer,38.31,649.75,1
C01153,51,Month-to-month,No internet,Yes,Credit card,36.69,1731.64,0
C01154,10,Month-to-month,Fiber optic,No,Electronic check,47.2,437.81,0
C01155,8,Two year,Fiber optic,No,Electronic check,96.8,731.69,0
C01156,6,Two year,No internet,Yes,Mailed check,39.46,223.84,0
C01157,49,Month-to-month,DSL,Yes,Electronic check,101.2,4894.99,1
C01158,16,One year,DSL,Yes,Mailed check,67.36,959.78,0
C01159,35,Two year,DSL,Yes,Mailed check,84.21,2847.42,0
C01160,47,One year,DSL,Yes,Credit card,62.77,2783.89,0
C01161,12,One year,Fiber optic,Yes,Bank transfer,66.33,755.38,1
C01162,57,Month-to-month,No internet,Yes,Bank transfer,57.5,3223.94,0
C01163,21,Two year,DSL,No,Credit card,88.01,1611.04,0
C01164,35,One year,DSL,Yes,Credit card,81.99,2800.74,0
C01165,17,One year,DSL,Yes,Mailed check,98.94,1652.02,0
C01166,37,One year,Fiber optic,Yes,Mailed check,31.03,1094.56,1
C01167,68,Month-to-month,DSL,Yes,Credit card,61.81,3812.01,0
C01168,38,Month-to-month,DSL,Yes,Bank transfer,30.81,1111.76,0
C01169,13,Month-to-month,Fiber optic,No,Bank transfer,79.76,991.14,0
C01170,42,Month-to-month,DSL,No,Electronic check,98.05,3550.0,1
C01171,21,One year,DSL,Yes,Bank transfer,107.03,2051.14,0
C01172,47,Month-to-month,DSL,Yes,Bank transfer,97.75,4196.89,1
C01173,36,One year,Fiber optic,Yes,Mailed check,63.08,2125.07,0
C01174,54,Two year,DSL,No,Bank transfer,43.9,2100.65,0
C01175,37,One year,No internet,No,Mailed check,22.93,833.1,0
C01176,63,Month-to-month,No internet,No,Bank transfer,33.08,1973.54,0
C01177,37,Two year,DSL,No,Mailed check,54.17,1738.54,0
C01178,10,Two year,DSL,Yes,Electronic check,49.01,481.82,0
C01179,30,One year,Fiber optic,No,Bank transfer,61.0,1605.61,0
C01180,25,Month-to-month,No internet,No,Bank transfer,28.37,672.21,0
C01181,1,Month-to-month,Fiber optic,No,Mailed check,60.79,52.02,1
C01182,54,Month-to-month,Fiber optic,No,Mailed check,70.9,3723.84,1
C01183,15,One year,Fiber optic,No,Mailed check,35.09,447.82,0
C01184,60,Month-to-month,No internet,Yes,Electronic check,49.41,2542.27,1
C01185,71,Two year,Fiber optic,No,Bank transfer,39.36,2521.52,0
C01186,23,Month-to-month,DSL,No,Mailed check,109.77,2282.23,0
C01187,52,Month-to-month,DSL,Yes,Electronic check,114.95,5548.86,1
C01188,23,Month-to-month,Fiber optic,No,Mailed check,54.46,1241.79,0
C01189,41,Two year,Fiber optic,Yes,Mailed check,103.01,4216.41,1
C01190,58,Two year,Fiber optic,No,Credit card,79.06,3970.74,0
C01191,50,Two year,Fiber optic,No,Mailed check,89.17,4432.43,0
C01192,67,Month-to-month,Fiber optic,Yes,Credit card,89.85,5204.6,0
C01193,56,Two year,Fiber optic,Yes,Electronic check,108.52,5931.12,0
C01194,20,One year,DSL,No,Mailed check,32.76,568.85,0
C01195,65,Month-to-month,Fiber optic,No,Mailed check,87.69,5312.06,1
C01196,46,One year,Fiber optic,Yes,Mailed check,95.22,4373.56,1
C01197,69,One year,Fiber optic,Yes,Electronic check,117.5,8101.27,0
C01198,70,Month-to-month,DSL,No,Mailed check,49.74,3444.79,0
C01199,53,Month-to-month,Fiber optic,Yes,Electronic check,50.07,2478.19,0
C01200,53,Month-to-month,No internet,No,Electronic check,42.7,2148.9,0
C01201,9,Month-to-month,Fiber optic,No,Bank transfer,40.38,345.06,0
C01202,65,Month-to-month,Fiber optic,Yes,Bank transfer,67.84,4221.23,1
C01203,45,One year,Fiber optic,Yes,Mailed check,106.67,4558.63,1
C01204,50,Month-to-month,Fiber optic,No,Mailed check,36.74,1591.98,1
C01205,34,Two year,DSL,No,Bank transfer,93.89,2738.15,1
C01206,24,Month-to-month,No internet,No,Electronic check,49.22,1162.91,0
C01207,36,Two year,Fiber optic,No,Credit card,104.32,3561.7,0
C01208,2,One year,DSL,Yes,Mailed check,111.62,203.28,1
C01209,34,Month-to-month,Fiber optic,Yes,Bank transfer,118.84,3971.66,0
C01210,38,Two year,No internet,Yes,Mailed check,40.99,1529.01,0
C01211,6,Month-to-month,Fiber optic,No,Credit card,75.93,422.44,1
C01212,67,Month-to-month,Fiber optic,Yes,Mailed check,102.33,6446.4,0
C01213,62,Month-to-month,DSL,Yes,Electronic check,47.42,2749.14,1
C01214,60,Month-to-month,Fiber optic,Yes,Electronic check,35.83,1885.97,0
C01215,6,Two year,DSL,No,Credit card,110.09,629.49,1
C01216,17,Month-to-month,Fiber optic,Yes,Mailed check,49.01,720.19,0
C01217,54,One year,Fiber optic,No,Mailed check,72.12,3533.82,0
C01218,8,Month-to-month,Fiber optic,Yes,Bank transfer,39.75,281.77,0
C01219,41,One year,Fiber optic,No,Credit card,55.41,1966.48,0
C01220,20,Month-to-month,Fiber optic,No,Mailed check,108.49,1936.56,1
C01221,33,One year,DSL,Yes,Bank transfer,89.1,2740.14,0
C01222,66,Month-to-month,DSL,Yes,Electronic check,83.35,4983.32,0
C01223,8,One year,DSL,No,Credit card,61.73,486.91,1
C01224,15,One year,No internet,No,Bank transfer,54.93,822.68,0
C01225,45,Month-to-month,Fiber optic,Yes,Electronic check,43.61,1911.2,0
C01226,54,Month-to-month,No internet,No,Mailed check,43.73,2015.95,0
C01227,7,Two year,Fiber optic,Yes,Electronic check,84.69,591.09,0
C01228,9,One year,Fiber optic,Yes,Mailed check,75.46,595.71,0
C01229,6,One year,No internet,No,Bank transfer,48.6,262.34,0
C01230,11,Month-to-month,DSL,No,Bank transfer,61.92,579.86,0
C01231,19,One year,Fiber optic,Yes,Mailed check,76.11,1415.39,0
C01232,12,Two year,Fiber optic,Yes,Bank transfer,59.36,647.97,0
C01233,3,Two year,No internet,No,Credit card,55.27,142.84,0
C01234,17,Two year,Fiber optic,Yes,Credit card,89.94,1300.27,0
C01235,53,One year,Fiber optic,Yes,Mailed check,92.33,4633.38,0
C01236,7,Month-to-month,No internet,Yes,Credit card,28.84,185.24,0
C01237,15,One year,Fiber optic,No,Electronic check,41.89,579.01,0
C01238,7,Month-to-month,No internet,Yes,Bank transfer,33.29,205.19,0
C01239,58,Two year,Fiber optic,Yes,Bank transfer,67.14,3547.93,1
C01240,51,Month-to-month,Fiber optic,No,Credit card,113.17,5380.3,1
C01241,6,One year,Fiber optic,No,Bank transfer,58.68,301.14,0
C01242,12,Month-to-month,No internet,No,Credit card,34.84,367.35,0
C01243,22,One year,No internet,No,Mailed check,34.0,644.56,0
C01244,32,One year,No internet,No,Credit card,55.75,1559.2,0
C01245,5,Two year,No internet,Yes,Credit card,52.37,250.6,0
C01246,26,One year,DSL,No,Electronic check,119.0,2843.77,0
C01247,2,One year,No internet,No,Bank transfer,37.31,73.44,0
C01248,38,Two year,Fiber optic,No,Mailed check,36.79,1287.08,1
C01249,43,Two year,No internet,No,Credit card,42.78,1754.77,0
C01250,13,Month-to-month,Fiber optic,Yes,Bank transfer,33.0,420.06,0
C01251,49,One year,DSL,No,Mailed check,32.49,1573.51,0
C01252,71,One year,Fiber optic,Yes,Credit card,50.42,3328.86,0
C01253,32,Two year,Fiber optic,No,Bank transfer,105.15,2901.25,1
C01254,31,Month-to-month,No internet,Yes,Mailed check,35.36,1026.66,0
C01255,11,One year,No internet,No,Credit card,24.81,265.32,0
C01256,40,Two year,No internet,No,Electronic check,34.13,1279.51,0
C01257,37,Two year,DSL,No,Bank transfer,90.55,3313.03,1
C01258,15,One year,Fiber optic,No,Mailed check,100.19,1500.06,1
C01259,22,Two year,No internet,No,Mailed check,49.73,949.19,0
C01260,35,One year,DSL,No,Electronic check,117.09,3969.34,0
C01261,52,One year,DSL,No,Bank transfer,98.27,4870.74,0
C01262,22,Two year,DSL,No,Credit card,37.67,799.04,0
C01263,53,Month-to-month,DSL,Yes,Mailed check,108.38,5498.23,0
C01264,43,Month-to-month,Fiber optic,Yes,Electronic check,72.16,2907.96,1
C01265,51,One year,Fiber optic,Yes,Electronic check,117.22,5629.06,0
C01266,23,Two year,DSL,Yes,Electronic check,91.51,2094.47,0
C01267,26,One year,Fiber optic,Yes,Credit card,40.42,966.42,0
C01268,2,Two year,DSL,No,Mailed check,69.2,137.62,0
C01269,50,One year,Fiber optic,Yes,Bank transfer,75.9,3784.07,0
C01270,35,Month-to-month,Fiber optic,No,Credit card,81.42,2634.24,0
C01271,42,One year,No internet,Yes,Bank transfer,47.07,1946.78,0
C01272,54,One year,Fiber optic,Yes,Credit card,39.75,1970.51,0
C01273,27,Month-to-month,Fiber optic,No,Electronic check,31.89,791.57,0
C01274,8,Month-to-month,DSL,Yes,Mailed check,103.39,817.1,1
C01275,60,One year,No internet,Yes,Bank transfer,26.01,1481.99,0
C01276,31,One year,DSL,No,Credit card,79.31,2425.42,1
C01277,61,One year,No internet,Yes,Bank transfer,55.8,3243.68,0
C01278,57,Month-to-month,DSL,No,Electronic check,115.33,6507.1,1
C01279,55,Two year,No internet,No,Mailed check,31.35,1703.14,0
C01280,39,Month-to-month,Fiber optic,No,Credit card,37.4,1297.6,1
C01281,2,Two year,Fiber optic,No,Electronic check,118.94,204.99,0
C01282,37,Month-to-month,No internet,Yes,Bank transfer,37.95,1389.5,1
C01283,53,Two year,Fiber optic,No,Credit card,51.94,2599.91,0
C01284,13,One year,Fiber optic,Yes,Electronic check,115.7,1412.82,1
C01285,42,One year,DSL,Yes,Electronic check,33.93,1353.36,1
C01286,50,Two year,No internet,No,Bank transfer,22.85,1093.95,0
C01287,54,Two year,Fiber optic,No,Bank transfer,56.21,2811.14,0
C01288,55,Two year,DSL,Yes,Credit card,84.37,4599.54,0
C01289,71,Month-to-month,DSL,No,Electronic check,52.09,3641.78,0
C01290,20,One year,DSL,Yes,Bank transfer,32.5,649.26,0
C01291,12,One year,DSL,No,Electronic check,79.33,930.85,0
C01292,18,Month-to-month,DSL,Yes,Bank transfer,112.83,1963.44,0
C01293,62,Month-to-month,DSL,No,Electronic check,55.01,3150.82,0
C01294,59,Two year,No internet,Yes,Electronic check,34.72,1741.41,0
C01295,39,One year,DSL,No,Mailed check,70.02,2713.49,0
C01296,63,Two year,DSL,Yes,Bank transfer,94.46,5598.78,1
C01297,62,One year,Fiber optic,Yes,Credit card,103.7,6095.97,0
C01298,65,Two year,DSL,No,Mailed check,72.3,4556.52,0
C01299,15,One year,No internet,No,Bank transfer,37.4,549.48,0
C01300,29,Month-to-month,No internet,No,Credit card,26.29,689.76,0
C01301,37,Two year,Fiber optic,Yes,Bank transfer,80.52,2737.03,0
C01302,55,One year,No internet,Yes,Electronic check,29.16,1390.05,0
C01303,26,One year,No internet,Yes,Credit card,26.7,620.22,0
C01304,71,One year,Fiber optic,Yes,Credit card,80.59,4964.55,0
C01305,1,One year,DSL,No,Mailed check,69.68,67.73,1
C01306,57,One year,DSL,Yes,Bank transfer,77.72,4220.33,0
C01307,58,Month-to-month,Fiber optic,No,Credit card,47.92,2723.37,0
C01308,64,Month-to-month,DSL,Yes,Electronic check,37.61,2137.97,0
C01309,50,Month-to-month,No internet,Yes,Mailed check,40.18,1930.7,0
C01310,30,One year,Fiber optic,No,Mailed check,84.06,2283.95,1
C01311,38,Two year,DSL,No,Electronic check,77.22,2826.01,0
C01312,3,Month-to-month,DSL,No,Electronic check,89.79,233.89,1
C01313,54,Month-to-month,No internet,No,Electronic check,42.8,2165.63,0
C01314,5,Month-to-month,DSL,Yes,Electronic check,47.32,233.4,1
C01315,49,One year,No internet,No,Bank transfer,55.27,2662.47,0
C01316,65,Two year,Fiber optic,No,Bank transfer,32.66,1961.92,0
C01317,23,Month-to-month,No internet,No,Bank transfer,52.09,1121.0,1
C01318,35,One year,Fiber optic,No,Bank transfer,116.37,3926.53,1
C01319,20,One year,Fiber optic,No,Electronic check,60.18,1160.18,1
C01320,11,One year,DSL,Yes,Mailed check,32.72,336.18,0
C01321,15,One year,Fiber optic,Yes,Bank transfer,32.96,443.63,0
C01322,32,One year,DSL,Yes,Bank transfer,102.64,3101.35,0
C01323,29,Month-to-month,DSL,No,Electronic check,51.04,1289.14,0
C01324,20,One year,DSL,Yes,Bank transfer,45.77,914.31,1
C01325,21,Two year,DSL,Yes,Credit card,90.81,1697.46,0
C01326,62,One year,Fiber optic,Yes,Electronic check,76.44,4135.51,0
C01327,10,One year,DSL,No,Mailed check,60.82,601.31,0
C01328,29,Month-to-month,DSL,Yes,Credit card,116.84,3335.17,0
C01329,63,Two year,No internet,Yes,Credit card,29.57,1854.78,0
C01330,38,Month-to-month,No internet,Yes,Credit card,52.47,1989.67,0
C01331,17,Month-to-month,Fiber optic,No,Credit card,32.06,464.85,0
C01332,38,Month-to-month,No internet,Yes,Credit card,37.61,1219.18,0
C01333,34,One year,Fiber optic,Yes,Mailed check,51.93,1721.57,1
C01334,64,Two year,No internet,No,Mailed check,51.07,3052.16,0
C01335,37,Month-to-month,Fiber optic,No,Electronic check,30.72,1066.04,0
C01336,47,Month-to-month,Fiber optic,No,Credit card,80.36,3453.26,0
C01337,69,Month-to-month,Fiber optic,Yes,Credit card,60.38,3684.91,1
C01338,28,Two year,DSL,Yes,Electronic check,102.42,2787.8,0
C01339,13,Month-to-month,DSL,Yes,Credit card,84.02,1063.09,0
C01340,10,One year,Fiber optic,No,Credit card,62.21,582.93,0
C01341,30,Month-to-month,DSL,Yes,Mailed check,118.95,3542.63,0
C01342,14,Month-to-month,Fiber optic,No,Electronic check,99.7,1313.79,0
C01343,38,Month-to-month,DSL,No,Electronic check,35.71,1344.95,1
C01344,63,Two year,Fiber optic,Yes,Mailed check,80.75,4563.89,0
C01345,7,Month-to-month,Fiber optic,No,Bank transfer,36.05,238.83,0
C01346,7,Two year,Fiber optic,No,Mailed check,60.77,373.68,0
C01347,27,Month-to-month,Fiber optic,Yes,Credit card,42.38,1075.6,0
C01348,32,Month-to-month,DSL,Yes,Credit card,65.46,1848.41,1
C01349,62,Month-to-month,Fiber optic,Yes,Bank transfer,95.79,5384.12,0
C01350,9,Two year,DSL,No,Credit card,119.03,1065.68,1
C01351,67,Month-to-month,Fiber optic,Yes,Mailed check,36.0,2146.43,0
C01352,30,Two year,Fiber optic,Yes,Mailed check,38.25,1035.21,0
C01353,38,Month-to-month,DSL,Yes,Bank transfer,41.78,1426.66,1
C01354,11,Month-to-month,Fiber optic,No,Bank transfer,60.23,626.93,0
C01355,64,One year,Fiber optic,No,Mailed check,50.57,3037.39,0
C01356,47,One year,DSL,Yes,Bank transfer,114.48,5036.4,0
C01357,14,Month-to-month,No internet,Yes,Bank transfer,53.1,660.09,0
C01358,21,Month-to-month,DSL,No,Mailed check,92.51,1725.68,0
C01359,20,Two year,DSL,Yes,Credit card,101.59,1802.97,1
C01360,50,One year,DSL,No,Bank transfer,115.2,5416.14,0
C01361,42,Month-to-month,Fiber optic,No,Bank transfer,66.35,2540.93,0
C01362,42,One year,Fiber optic,Yes,Bank transfer,36.78,1441.42,1
C01363,22,Month-to-month,DSL,No,Mailed check,52.07,996.82,0
C01364,36,Two year,DSL,No,Credit card,46.77,1564.54,0
C01365,51,One year,DSL,No,Bank transfer,44.27,1998.54,0
C01366,68,Month-to-month,Fiber optic,No,Bank transfer,92.5,5569.31,1
C01367,19,Month-to-month,DSL,No,Bank transfer,109.06,1837.37,0
C01368,32,One year,DSL,No,Mailed check,74.99,2306.28,0
C01369,21,Month-to-month,DSL,No,Mailed check,109.19,2208.2,1
C01370,31,Month-to-month,DSL,No,Credit card,119.32,3256.75,0
C01371,34,One year,Fiber optic,No,Credit card,38.75,1258.92,0
C01372,62,Two year,No internet,Yes,Credit card,24.83,1343.79,0
C01373,19,One year,DSL,No,Electronic check,54.66,959.01,0
C01374,38,Two year,Fiber optic,No,Mailed check,64.12,2389.3,0
C01375,54,Month-to-month,Fiber optic,Yes,Credit card,41.48,2023.47,0
C01376,33,One year,DSL,Yes,Electronic check,45.82,1416.46,1
C01377,60,Month-to-month,Fiber optic,No,Electronic check,80.44,4131.91,0
C01378,53,One year,Fiber optic,No,Mailed check,80.67,4118.84,0
C01379,33,Month-to-month,DSL,Yes,Credit card,87.9,2673.61,0
C01380,20,One year,Fiber optic,No,Bank transfer,64.25,1229.35,0
C01381,30,One year,DSL,No,Electronic check,115.11,3234.38,0
C01382,36,One year,Fiber optic,No,Electronic check,46.63,1621.82,0
C01383,16,Month-to-month,DSL,No,Mailed check,57.48,789.46,0
C01384,58,Month-to-month,Fiber optic,No,Bank transfer,111.86,6140.89,0
C01385,22,Two year,DSL,Yes,Bank transfer,60.94,1310.78,0
C01386,6,One year,Fiber optic,No,Bank transfer,45.64,241.86,0
C01387,60,One year,Fiber optic,No,Mailed check,42.71,2225.16,0
C01388,54,Two year,DSL,No,Credit card,108.6,5173.12,0
C01389,37,Month-to-month,No internet,Yes,Electronic check,35.82,1210.3,0
C01390,22,Month-to-month,Fiber optic,Yes,Electronic check,87.55,1637.45,0
C01391,33,Month-to-month,Fiber optic,No,Mailed check,41.81,1370.65,1
C01392,26,One year,No internet,Yes,Bank transfer,59.65,1428.09,0
C01393,7,Month-to-month,DSL,No,Electronic check,100.78,673.44,0
C01394,19,One year,Fiber optic,No,Credit card,119.84,2082.15,0
C01395,59,One year,Fiber optic,Yes,Mailed check,60.22,3212.86,0
C01396,44,Month-to-month,No internet,No,Bank transfer,40.51,1549.48,1
C01397,53,Month-to-month,No internet,Yes,Electronic check,23.26,1181.08,1
C01398,30,Month-to-month,Fiber optic,Yes,Credit card,55.44,1650.57,0
C01399,49,Month-to-month,Fiber optic,Yes,Electronic check,42.01,1878.67,0
C01400,67,One year,DSL,No,Credit card,90.84,5635.06,0
C01401,30,Month-to-month,Fiber optic,Yes,Credit card,111.04,3158.45,0
C01402,15,Two year,DSL,Yes,Bank transfer,111.04,1448.53,0
C01403,55,Month-to-month,Fiber optic,Yes,Mailed check,69.28,3415.31,1
C01404,20,Two year,No internet,No,Credit card,55.68,994.26,0
C01405,36,Month-to-month,Fiber optic,No,Bank transfer,36.54,1277.64,1
C01406,59,One year,No internet,Yes,Mailed check,35.12,1808.09,0
C01407,34,Month-to-month,DSL,Yes,Bank transfer,102.45,3452.23,1
C01408,22,Month-to-month,No internet,No,Bank transfer,45.5,987.48,0
C01409,8,Two year,DSL,No,Mailed check,71.68,569.69,1
C01410,32,Two year,No internet,Yes,Credit card,30.81,912.91,0
C01411,37,One year,No internet,Yes,Mailed check,48.15,1697.74,0
C01412,19,One year,DSL,Yes,Bank transfer,62.91,1055.48,0
C01413,39,Month-to-month,DSL,Yes,Electronic check,67.14,2297.14,0
C01414,17,Two year,No internet,Yes,Credit card,48.61,772.17,0
C01415,55,Month-to-month,DSL,No,Credit card,108.47,5666.33,0
C01416,59,Month-to-month,Fiber optic,Yes,Bank transfer,63.13,3467.45,0
C01417,28,Two year,Fiber optic,Yes,Bank transfer,107.07,2677.87,0
C01418,40,One year,No internet,No,Mailed check,49.67,1756.05,0
C01419,12,Month-to-month,Fiber optic,Yes,Mailed check,76.42,909.41,0
C01420,35,Two year,Fiber optic,No,Bank transfer,102.35,3224.78,0
C01421,39,One year,DSL,No,Credit card,61.59,2373.71,0
C01422,30,One year,Fiber optic,Yes,Mailed check,101.74,2874.8,0
C01423,56,One year,Fiber optic,Yes,Mailed check,69.75,3877.01,0
C01424,72,Month-to-month,Fiber optic,No,Electronic check,79.81,4991.05,0
C01425,64,Month-to-month,DSL,No,Credit card,68.19,4026.03,1
C01426,26,Month-to-month,Fiber optic,No,Credit card,92.82,2388.44,1
C01427,30,One year,DSL,No,Bank transfer,41.92,1153.8,1
C01428,37,Month-to-month,No internet,No,Bank transfer,32.11,1183.3,0
C01429,51,Two year,No internet,Yes,Bank transfer,58.18,2757.25,0
C01430,34,Month-to-month,DSL,Yes,Credit card,36.21,1216.51,1
C01431,3,Two year,DSL,No,Bank transfer,105.07,273.97,0
C01432,5,One year,DSL,Yes,Mailed check,41.78,178.08,0
C01433,13,One year,No internet,No,Mailed check,47.47,585.06,0
C01434,69,Month-to-month,No internet,Yes,Bank transfer,45.78,2874.38,1
C01435,49,One year,Fiber optic,Yes,Mailed check,63.66,2831.92,0
C01436,46,One year,Fiber optic,No,Electronic check,102.87,4058.35,0
C01437,24,Two year,DSL,Yes,Credit card,69.97,1479.61,0
C01438,62,One year,No internet,No,Mailed check,25.23,1429.29,1
C01439,47,Two year,No internet,Yes,Bank transfer,41.12,1848.85,0
C01440,9,Two year,Fiber optic,No,Credit card,69.59,571.29,0
C01441,21,Month-to-month,DSL,No,Mailed check,100.13,2061.05,0
C01442,31,Month-to-month,Fiber optic,Yes,Credit card,102.09,3013.88,0
C01443,43,Month-to-month,DSL,Yes,Credit card,65.41,2465.59,1
C01444,72,Month-to-month,Fiber optic,Yes,Mailed check,65.23,4326.04,1
C01445,40,Month-to-month,Fiber optic,Yes,Mailed check,32.97,1124.03,0
C01446,35,Month-to-month,Fiber optic,No,Electronic check,89.43,2765.92,0
C01447,28,Two year,Fiber optic,No,Mailed check,38.3,988.88,0
C01448,26,Month-to-month,No internet,Yes,Credit card,58.77,1407.03,0
C01449,44,Month-to-month,Fiber optic,Yes,Bank transfer,75.38,3026.52,1
C01450,20,One year,Fiber optic,Yes,Mailed check,73.06,1329.87,0
C01451,51,Month-to-month,Fiber optic,Yes,Bank transfer,38.21,1685.06,0
C01452,36,Month-to-month,Fiber optic,No,Mailed check,48.74,1654.7,1
C01453,51,Month-to-month,DSL,No,Bank transfer,112.74,5491.18,0
C01454,13,Month-to-month,Fiber optic,Yes,Credit card,70.45,867.34,1
C01455,39,Two year,DSL,No,Mailed check,115.55,4369.02,0
