opportunity_id,account_id,rep_id,region,stage,amount,created_date,close_date,forecast_category
OPP-00883,Acct-0164,R009,East,Qualification,101055.18,2024-08-06,2024-12-23,Best Case
OPP-00884,Acct-0039,R009,East,Closed Won,11497.64,2025-04-18,2025-06-14,Commit
OPP-00885,Acct-0053,R012,East,Closed Won,15581.47,2024-11-22,2024-12-28,Commit
OPP-00886,Acct-0104,R007,Central,Qualification,18184.08,2025-12-04,2026-05-26,Pipeline
OPP-00887,Acct-0144,R004,West,Prospecting,14320.94,2024-11-13,2025-03-31,Best Case
OPP-00888,Acct-0067,R007,Central,Proposal,58974.21,2024-10-06,2024-11-29,Pipeline
OPP-00889,Acct-0081,R005,Central,Closed Won,108305.86,2024-01-21,2024-02-24,Commit
OPP-00890,Acct-0036,R010,East,Qualification,173831.51,2024-04-02,2024-08-01,Commit
OPP-00891,Acct-0128,R004,West,Prospecting,32801.7,2026-03-04,2026-08-05,Best Case
OPP-00892,Acct-0056,R002,West,Qualification,14269.81,2025-02-03,2025-04-24,Best Case
OPP-00893,Acct-0015,R003,West,Prospecting,14640.39,2025-02-22,2025-05-18,Commit
OPP-00894,Acct-0175,R008,Central,Negotiation,38080.35,2025-07-12,2025-11-17,Best Case
OPP-00895,Acct-0156,R004,West,Closed Lost,12785.23,2024-11-11,2024-12-06,Omitted
OPP-00896,Acct-0099,R001,West,Closed Lost,108445.13,2024-09-02,2024-11-25,Omitted
OPP-00897,Acct-0003,R005,Central,Closed Won,49760.47,2024-08-30,2025-01-10,Commit
OPP-00898,Acct-0054,R007,Central,Closed Lost,67709.58,2026-02-13,2026-05-04,Omitted
OPP-00899,Acct-0071,R003,West,Closed Lost,144722.6,2026-02-24,2026-06-28,Omitted
OPP-00900,Acct-0109,R002,West,Closed Won,97331.84,2025-02-26,2025-06-11,Commit
OPP-00901,Acct-0141,R002,West,Closed Won,50049.49,2024-12-26,2025-05-02,Commit
OPP-00902,Acct-0114,R012,East,Proposal,95440.08,2025-10-18,2025-12-24,Commit
OPP-00903,Acct-0029,R011,East,Prospecting,17807.43,2024-11-17,2025-05-03,Pipeline
OPP-00904,Acct-0176,R003,West,Qualification,111177.19,2025-10-26,2025-12-18,Commit
OPP-00905,Acct-0045,R007,Central,Closed Won,15763.36,2026-01-22,2026-03-17,Commit
OPP-00906,Acct-0047,R011,East,Negotiation,18570.63,2024-03-27,2024-07-31,Best Case
OPP-00907,Acct-0180,R007,Central,Closed Lost,219421.44,2025-04-18,2025-06-27,Omitted
OPP-00908,Acct-0044,R003,West,Prospecting,42443.79,2024-06-01,2024-07-13,Best Case
OPP-00909,Acct-0058,R010,East,Prospecting,48897.94,2025-04-09,2025-09-02,Pipeline
OPP-00910,Acct-0053,R012,East,Qualification,6479.17,2025-01-26,2025-03-20,Best Case
OPP-00911,Acct-0105,R010,East,Qualification,167871.6,2024-07-12,2024-11-16,Pipeline
OPP-00912,Acct-0003,R003,West,Prospecting,24326.09,2025-08-19,2026-01-03,Pipeline
OPP-00913,Acct-0099,R008,Central,Prospecting,11058.94,2025-12-04,2026-02-16,Commit
OPP-00914,Acct-0086,R012,East,Proposal,31631.08,2025-07-24,2025-08-28,Pipeline
OPP-00915,Acct-0012,R004,West,Proposal,15191.73,2025-11-17,2026-05-09,Commit
OPP-00916,Acct-0144,R001,West,Qualification,35062.08,2025-02-08,2025-06-02,Pipeline
OPP-00917,Acct-0023,R001,West,Negotiation,12761.7,2024-12-13,2025-05-01,Pipeline
OPP-00918,Acct-0128,R006,Central,Closed Won,23388.13,2024-11-16,2024-12-17,Commit
OPP-00919,Acct-0133,R005,Central,Closed Won,67356.58,2024-09-26,2025-03-21,Commit
OPP-00920,Acct-0169,R006,Central,Proposal,3767.71,2025-05-18,2025-07-15,Commit
OPP-00921,Acct-0011,R011,East,Closed Won,7638.43,2025-03-22,2025-05-10,Commit
OPP-00922,Acct-0038,R008,Central,Proposal,50358.08,2025-05-19,2025-07-06,Commit
OPP-00923,Acct-0145,R002,West,Proposal,14200.47,2024-06-21,2024-11-18,Best Case
OPP-00924,Acct-0128,R011,East,Negotiation,29542.45,2025-03-02,2025-04-10,Pipeline
OPP-00925,Acct-0096,R011,East,Prospecting,18589.91,2025-11-27,2026-01-17,Best Case
OPP-00926,Acct-0169,R010,East,Closed Lost,10947.68,2024-01-30,2024-03-10,Omitted
OPP-00927,Acct-0055,R008,Central,Proposal,9828.38,2026-01-21,2026-07-05,Pipeline
OPP-00928,Acct-0155,R001,West,Closed Won,5114.39,2026-01-31,2026-03-10,Commit
OPP-00929,Acct-0006,R007,Central,Prospecting,16359.3,2026-02-28,2026-06-30,Pipeline
OPP-00930,Acct-0077,R004,West,Qualification,49191.87,2026-02-09,2026-04-09,Pipeline
OPP-00931,Acct-0132,R008,Central,Closed Won,129598.86,2025-01-02,2025-02-15,Commit
OPP-00932,Acct-0024,R004,West,Negotiation,83832.82,2025-07-30,2026-01-19,Best Case
OPP-00933,Acct-0132,R007,Central,Closed Won,36705.24,2025-03-12,2025-04-24,Commit
OPP-00934,Acct-0135,R006,Central,Closed Lost,58282.81,2025-12-31,2026-02-28,Omitted
OPP-00935,Acct-0039,R011,East,Closed Won,8039.3,2024-03-22,2024-08-11,Commit
OPP-00936,Acct-0013,R003,West,Closed Won,17851.65,2025-03-13,2025-06-16,Commit
OPP-00937,Acct-0091,R009,East,Prospecting,23670.19,2025-11-07,2026-04-21,Best Case
OPP-00938,Acct-0012,R005,Central,Negotiation,53710.99,2026-03-16,2026-05-21,Best Case
OPP-00939,Acct-0116,R002,West,Proposal,42614.82,2026-01-11,2026-05-27,Commit
OPP-00940,Acct-0173,R010,East,Closed Won,49350.14,2024-03-21,2024-09-11,Commit
OPP-00941,Acct-0123,R002,West,Proposal,7862.36,2024-01-14,2024-03-17,Commit
OPP-00942,Acct-0177,R008,Central,Closed Won,36551.76,2025-09-25,2026-03-21,Commit
OPP-00943,Acct-0004,R011,East,Closed Lost,107353.12,2024-03-30,2024-05-21,Omitted
OPP-00944,Acct-0062,R004,West,Prospecting,54228.88,2025-10-26,2025-12-22,Commit
OPP-00945,Acct-0038,R007,Central,Closed Lost,89192.98,2024-03-29,2024-07-04,Omitted
OPP-00946,Acct-0116,R008,Central,Proposal,52291.68,2025-05-11,2025-09-28,Pipeline
OPP-00947,Acct-0003,R010,East,Qualification,4199.07,2025-02-05,2025-03-10,Best Case
OPP-00948,Acct-0010,R002,West,Closed Won,208398.16,2025-09-02,2026-02-10,Commit
OPP-00949,Acct-0016,R008,Central,Proposal,28995.04,2025-11-25,2026-04-18,Pipeline
OPP-00950,Acct-0030,R009,East,Prospecting,35033.31,2024-10-01,2025-02-04,Best Case
OPP-00951,Acct-0074,R008,Central,Closed Won,40502.31,2025-03-22,2025-04-16,Commit
OPP-00952,Acct-0087,R012,East,Qualification,19653.9,2024-08-12,2025-01-29,Commit
OPP-00953,Acct-0173,R010,East,Closed Lost,50266.89,2024-10-27,2025-02-23,Omitted
OPP-00954,Acct-0073,R011,East,Closed Won,263570.74,2024-06-14,2024-12-10,Commit
OPP-00955,Acct-0126,R012,East,Closed Won,36176.49,2024-07-23,2024-09-21,Commit
OPP-00956,Acct-0013,R002,West,Closed Won,103898.91,2024-08-28,2024-11-09,Commit
OPP-00957,Acct-0017,R001,West,Proposal,8577.45,2024-06-27,2024-11-22,Pipeline
OPP-00958,Acct-0088,R006,Central,Proposal,33071.51,2024-08-17,2025-01-08,Best Case
OPP-00959,Acct-0172,R006,Central,Closed Won,68968.24,2024-06-03,2024-11-01,Commit
OPP-00960,Acct-0157,R002,West,Closed Won,86831.03,2025-04-13,2025-05-31,Commit
OPP-00961,Acct-0075,R010,East,Closed Won,127196.4,2025-01-05,2025-03-06,Commit
OPP-00962,Acct-0094,R012,East,Proposal,27834.77,2024-04-11,2024-06-09,Commit
OPP-00963,Acct-0122,R006,Central,Closed Won,12973.27,2025-03-01,2025-03-22,Commit
OPP-00964,Acct-0162,R006,Central,Qualification,13473.52,2026-01-02,2026-05-08,Best Case
OPP-00965,Acct-0110,R011,East,Qualification,61770.28,2026-03-17,2026-06-03,Pipeline
OPP-00966,Acct-0003,R007,Central,Closed Lost,29099.82,2024-01-31,2024-06-12,Omitted
OPP-00967,Acct-0015,R012,East,Closed Won,87345.74,2025-10-18,2025-12-15,Commit
OPP-00968,Acct-0081,R011,East,Closed Lost,94535.52,2025-11-28,2026-05-08,Omitted
OPP-00969,Acct-0165,R006,Central,Prospecting,13094.55,2024-05-30,2024-09-30,Best Case
OPP-00970,Acct-0104,R004,West,Closed Lost,44484.06,2025-03-28,2025-07-14,Omitted
OPP-00971,Acct-0139,R004,West,Closed Lost,6716.98,2025-02-03,2025-03-27,Omitted
OPP-00972,Acct-0008,R005,Central,Qualification,27617.43,2024-12-14,2025-02-12,Pipeline
OPP-00973,Acct-0029,R009,East,Negotiation,4590.13,2026-01-13,2026-05-21,Commit
OPP-00974,Acct-0167,R012,East,Prospecting,15902.49,2024-12-28,2025-02-17,Pipeline
OPP-00975,Acct-0149,R002,West,Proposal,30104.33,2024-12-13,2025-03-03,Commit
OPP-00976,Acct-0147,R010,East,Closed Won,53864.68,2024-11-02,2025-02-02,Commit
OPP-00977,Acct-0150,R011,East,Prospecting,13100.68,2024-04-17,2024-07-29,Commit
OPP-00978,Acct-0021,R004,West,Closed Won,21216.44,2025-12-29,2026-05-06,Commit
OPP-00979,Acct-0174,R002,West,Prospecting,84567.26,2025-04-01,2025-05-10,Best Case
OPP-00980,Acct-0163,R009,East,Proposal,40604.96,2024-09-27,2025-03-15,Best Case
OPP-00981,Acct-0033,R007,Central,Closed Lost,49691.08,2024-06-15,2024-08-10,Omitted
OPP-00982,Acct-0055,R008,Central,Closed Won,3879.23,2025-06-25,2025-08-14,Commit
OPP-00983,Acct-0075,R008,Central,Proposal,35075.49,2024-05-03,2024-08-25,Commit
OPP-00984,Acct-0125,R001,West,Negotiation,11509.05,2025-01-18,2025-04-25,Best Case
OPP-00985,Acct-0056,R001,West,Closed Won,6999.59,2024-02-19,2024-05-27,Commit
OPP-00986,Acct-0107,R003,West,Closed Won,26378.01,2024-12-23,2025-01-29,Commit
OPP-00987,Acct-0156,R008,Central,Negotiation,74481.41,2026-03-11,2026-07-05,Best Case
OPP-00988,Acct-0084,R003,West,Closed Won,27272.78,2025-04-05,2025-08-17,Commit
OPP-00989,Acct-0139,R002,West,Closed Won,41366.07,2024-08-26,2024-12-25,Commit
OPP-00990,Acct-0162,R001,West,Closed Lost,144451.25,2025-12-25,2026-01-20,Omitted
OPP-00991,Acct-0139,R012,East,Proposal,50483.76,2024-03-28,2024-06-05,Commit
OPP-00992,Acct-0005,R010,East,Closed Won,117751.15,2026-02-07,2026-06-28,Commit
OPP-00993,Acct-0149,R002,West,Closed Won,99453.09,2024-10-08,2024-12-19,Commit
OPP-00994,Acct-0006,R008,Central,Prospecting,29033.67,2025-08-26,2025-09-26,Best Case
OPP-00995,Acct-0024,R006,Central,Proposal,10553.74,2024-11-20,2025-03-17,Best Case
OPP-00996,Acct-0040,R002,West,Closed Lost,29444.51,2024-07-06,2024-09-29,Omitted
OPP-00997,Acct-0015,R005,Central,Closed Lost,36063.29,2024-11-29,2025-02-03,Omitted
OPP-00998,Acct-0031,R005,Central,Proposal,16760.85,2024-11-27,2025-02-21,Best Case
OPP-00999,Acct-0099,R001,West,Qualification,68897.53,2025-05-19,2025-10-16,Commit
OPP-01000,Acct-0105,R002,West,Qualification,14362.11,2024-03-08,2024-07-29,Pipeline
OPP-01001,Acct-0143,R011,East,Qualification,60827.3,2025-08-23,2025-10-07,Pipeline
OPP-01002,Acct-0037,R011,East,Closed Won,16179.41,2024-03-26,2024-08-21,Commit
OPP-01003,Acct-0011,R006,Central,Negotiation,13647.34,2025-03-09,2025-08-18,Best Case
OPP-01004,Acct-0154,R001,West,Closed Won,35732.87,2024-03-02,2024-07-23,Commit
OPP-01005,Acct-0131,R005,Central,Closed Won,20225.53,2025-10-09,2025-12-22,Commit
OPP-01006,Acct-0179,R005,Central,Prospecting,62643.84,2024-11-03,2024-12-15,Best Case
OPP-01007,Acct-0088,R002,West,Closed Won,56393.27,2025-05-31,2025-09-09,Commit
OPP-01008,Acct-0054,R011,East,Qualification,54879.36,2024-09-08,2024-12-19,Best Case
OPP-01009,Acct-0021,R008,Central,Closed Lost,35732.31,2025-05-15,2025-09-12,Omitted
OPP-01010,Acct-0032,R011,East,Closed Won,46886.09,2025-11-18,2026-03-31,Commit
OPP-01011,Acct-0003,R006,Central,Closed Lost,16668.1,2025-01-31,2025-04-06,Omitted
OPP-01012,Acct-0175,R002,West,Proposal,90462.54,2024-08-14,2024-09-08,Best Case
OPP-01013,Acct-0127,R012,East,Proposal,5230.47,2024-11-06,2025-01-21,Pipeline
OPP-01014,Acct-0051,R006,Central,Prospecting,25916.51,2025-09-12,2025-11-24,Pipeline
OPP-01015,Acct-0050,R011,East,Proposal,101262.2,2025-05-20,2025-07-22,Commit
OPP-01016,Acct-0033,R011,East,Closed Won,52552.22,2024-06-28,2024-08-03,Commit
OPP-01017,Acct-0071,R012,East,Prospecting,11351.35,2024-08-21,2025-01-21,Commit
OPP-01018,Acct-0001,R004,West,Closed Lost,54817.69,2025-11-28,2026-05-10,Omitted
OPP-01019,Acct-0175,R007,Central,Closed Won,88771.12,2025-02-20,2025-05-21,Commit
OPP-01020,Acct-0072,R009,East,Proposal,11074.88,2026-01-08,2026-03-26,Pipeline
OPP-01021,Acct-0007,R007,Central,Negotiation,16872.95,2024-12-08,2025-01-17,Commit
OPP-01022,Acct-0161,R012,East,Qualification,59973.5,2024-12-03,2025-03-12,Pipeline
OPP-01023,Acct-0065,R011,East,Prospecting,22899.03,2025-08-29,2026-02-25,Best Case
OPP-01024,Acct-0061,R004,West,Prospecting,14576.77,2024-02-25,2024-06-09,Commit
OPP-01025,Acct-0032,R002,West,Closed Won,58839.18,2025-10-02,2026-02-13,Commit
OPP-01026,Acct-0016,R002,West,Closed Lost,75613.85,2025-12-11,2026-01-16,Omitted
OPP-01027,Acct-0014,R008,Central,Prospecting,36349.36,2024-04-14,2024-05-18,Commit
OPP-01028,Acct-0169,R005,Central,Closed Lost,18094.18,2025-02-24,2025-05-14,Omitted
OPP-01029,Acct-0087,R010,East,Prospecting,11215.26,2025-09-27,2026-03-24,Pipeline
OPP-01030,Acct-0028,R011,East,Closed Lost,59884.77,2024-12-02,2025-05-21,Omitted
OPP-01031,Acct-0164,R002,West,Prospecting,60411.6,2024-07-17,2024-12-30,Pipeline
OPP-01032,Acct-0036,R009,East,Qualification,17276.54,2025-03-31,2025-06-06,Pipeline
OPP-01033,Acct-0150,R001,West,Prospecting,16067.73,2025-10-29,2026-02-17,Best Case
OPP-01034,Acct-0003,R009,East,Closed Won,12240.92,2024-12-17,2025-03-21,Commit
OPP-01035,Acct-0109,R009,East,Negotiation,36027.21,2025-06-03,2025-11-13,Pipeline
OPP-01036,Acct-0178,R006,Central,Qualification,52517.75,2025-11-14,2026-04-04,Commit
OPP-01037,Acct-0108,R008,Central,Negotiation,14495.72,2024-12-09,2025-06-04,Best Case
OPP-01038,Acct-0001,R006,Central,Qualification,19250.76,2024-02-13,2024-07-08,Pipeline
OPP-01039,Acct-0085,R011,East,Qualification,8889.76,2024-09-01,2025-01-22,Commit
OPP-01040,Acct-0019,R012,East,Proposal,11103.36,2024-01-07,2024-04-28,Pipeline
OPP-01041,Acct-0012,R006,Central,Prospecting,11643.53,2024-07-18,2025-01-03,Best Case
OPP-01042,Acct-0142,R001,West,Qualification,17557.12,2024-09-25,2024-11-28,Best Case
OPP-01043,Acct-0054,R004,West,Qualification,41820.42,2026-03-17,2026-05-04,Best Case
OPP-01044,Acct-0112,R005,Central,Proposal,19522.54,2024-06-24,2024-11-25,Commit
OPP-01045,Acct-0154,R012,East,Prospecting,47253.73,2025-01-22,2025-05-17,Best Case
OPP-01046,Acct-0084,R007,Central,Closed Lost,33554.32,2025-07-02,2025-10-05,Omitted
OPP-01047,Acct-0158,R004,West,Prospecting,57144.99,2024-03-24,2024-08-11,Commit
OPP-01048,Acct-0128,R002,West,Qualification,6190.63,2026-02-08,2026-07-08,Best Case
OPP-01049,Acct-0127,R009,East,Proposal,17337.5,2025-12-12,2026-05-04,Commit
OPP-01050,Acct-0057,R008,Central,Qualification,3864.32,2025-08-20,2025-09-18,Pipeline
OPP-01051,Acct-0041,R004,West,Proposal,15917.47,2025-03-11,2025-07-05,Commit
OPP-01052,Acct-0120,R006,Central,Qualification,13937.86,2024-08-23,2025-02-08,Pipeline
OPP-01053,Acct-0082,R009,East,Closed Won,21714.04,2025-02-22,2025-06-16,Commit
OPP-01054,Acct-0022,R005,Central,Proposal,14105.2,2025-10-22,2025-11-30,Best Case
OPP-01055,Acct-0026,R005,Central,Closed Lost,28436.27,2026-03-15,2026-06-13,Omitted
OPP-01056,Acct-0155,R002,West,Prospecting,13382.86,2024-11-05,2025-02-03,Pipeline
OPP-01057,Acct-0073,R003,West,Closed Lost,120296.34,2024-09-24,2024-10-16,Omitted
OPP-01058,Acct-0168,R006,Central,Closed Won,20953.89,2025-08-16,2025-09-08,Commit
OPP-01059,Acct-0133,R009,East,Closed Lost,5882.29,2024-08-02,2024-12-21,Omitted
OPP-01060,Acct-0081,R010,East,Closed Won,112806.12,2025-04-17,2025-08-02,Commit
OPP-01061,Acct-0008,R004,West,Proposal,86834.33,2025-03-25,2025-08-07,Commit
OPP-01062,Acct-0169,R006,Central,Prospecting,61758.53,2026-01-25,2026-02-16,Best Case
OPP-01063,Acct-0084,R006,Central,Proposal,18083.19,2025-02-17,2025-07-24,Best Case
OPP-01064,Acct-0101,R010,East,Prospecting,13252.73,2025-09-09,2026-03-03,Commit
OPP-01065,Acct-0085,R007,Central,Qualification,18718.51,2024-07-11,2024-11-29,Pipeline
OPP-01066,Acct-0142,R010,East,Closed Lost,36630.81,2024-06-24,2024-08-09,Omitted
OPP-01067,Acct-0099,R003,West,Prospecting,47605.4,2024-07-10,2024-09-18,Pipeline
OPP-01068,Acct-0133,R005,Central,Qualification,13654.94,2025-04-10,2025-05-14,Best Case
OPP-01069,Acct-0138,R001,West,Qualification,69057.63,2024-06-09,2024-07-27,Pipeline
OPP-01070,Acct-0171,R007,Central,Proposal,51480.09,2024-07-29,2024-11-05,Best Case
OPP-01071,Acct-0176,R008,Central,Qualification,31828.08,2024-07-26,2024-12-21,Commit
OPP-01072,Acct-0146,R008,Central,Qualification,8772.64,2024-09-09,2025-02-10,Best Case
OPP-01073,Acct-0180,R008,Central,Proposal,42084.79,2024-10-21,2025-03-06,Best Case
OPP-01074,Acct-0046,R012,East,Closed Won,10380.32,2024-06-28,2024-11-01,Commit
OPP-01075,Acct-0101,R010,East,Closed Won,12961.92,2024-07-06,2024-12-18,Commit
OPP-01076,Acct-0056,R012,East,Closed Lost,10518.12,2024-10-25,2024-12-01,Omitted
OPP-01077,Acct-0130,R008,Central,Proposal,42620.16,2025-01-12,2025-02-20,Pipeline
OPP-01078,Acct-0019,R006,Central,Proposal,14004.5,2024-02-15,2024-07-02,Pipeline
OPP-01079,Acct-0102,R011,East,Closed Won,50165.1,2026-02-02,2026-06-04,Commit
OPP-01080,Acct-0022,R001,West,Prospecting,9300.99,2025-05-11,2025-09-26,Pipeline
OPP-01081,Acct-0044,R009,East,Closed Won,48362.56,2025-04-27,2025-07-27,Commit
OPP-01082,Acct-0020,R001,West,Negotiation,15229.99,2026-01-29,2026-05-29,Pipeline
OPP-01083,Acct-0009,R011,East,Closed Won,37180.4,2025-01-01,2025-03-07,Commit
OPP-01084,Acct-0170,R011,East,Negotiation,24490.8,2025-10-12,2026-03-14,Commit
OPP-01085,Acct-0064,R012,East,Closed Won,21693.28,2024-02-19,2024-06-14,Commit
OPP-01086,Acct-0171,R006,Central,Closed Lost,126287.96,2024-03-05,2024-05-20,Omitted
OPP-01087,Acct-0161,R003,West,Closed Won,6347.58,2024-11-30,2025-03-12,Commit
OPP-01088,Acct-0055,R004,West,Closed Won,81514.1,2025-03-14,2025-05-03,Commit
OPP-01089,Acct-0055,R002,West,Proposal,11581.07,2024-11-19,2024-12-12,Best Case
OPP-01090,Acct-0018,R008,Central,Qualification,37722.44,2025-09-30,2026-01-22,Pipeline
OPP-01091,Acct-0044,R004,West,Proposal,61418.48,2024-04-14,2024-09-18,Commit
OPP-01092,Acct-0045,R005,Central,Closed Lost,68942.79,2026-02-28,2026-04-23,Omitted
OPP-01093,Acct-0115,R011,East,Closed Won,35435.52,2024-01-19,2024-07-12,Commit
OPP-01094,Acct-0006,R007,Central,Negotiation,57059.62,2025-12-22,2026-01-14,Pipeline
OPP-01095,Acct-0021,R010,East,Closed Won,12579.92,2025-03-14,2025-06-04,Commit
OPP-01096,Acct-0010,R001,West,Prospecting,26836.98,2025-01-19,2025-04-01,Commit
OPP-01097,Acct-0072,R004,West,Closed Lost,441432.2,2026-01-26,2026-05-10,Omitted
OPP-01098,Acct-0059,R006,Central,Closed Won,62282.45,2025-02-28,2025-06-01,Commit
OPP-01099,Acct-0179,R012,East,Proposal,11340.77,2025-11-11,2026-02-02,Commit
OPP-01100,Acct-0002,R012,East,Qualification,89548.75,2024-07-06,2024-11-16,Commit
OPP-01101,Acct-0033,R002,West,Closed Lost,11823.3,2025-10-11,2025-12-06,Omitted
OPP-01102,Acct-0021,R002,West,Qualification,38883.1,2024-07-28,2024-10-16,Commit
OPP-01103,Acct-0156,R007,Central,Closed Won,9453.29,2024-09-07,2025-01-13,Commit
OPP-01104,Acct-0043,R004,West,Proposal,14861.58,2025-01-03,2025-05-04,Best Case
OPP-01105,Acct-0006,R008,Central,Proposal,27745.47,2026-02-17,2026-04-17,Best Case
OPP-01106,Acct-0098,R007,Central,Proposal,13815.46,2025-07-20,2025-09-22,Best Case
OPP-01107,Acct-0035,R008,Central,Proposal,12526.61,2025-05-07,2025-06-14,Best Case
OPP-01108,Acct-0096,R012,East,Proposal,13935.01,2024-01-14,2024-06-10,Commit
OPP-01109,Acct-0126,R008,Central,Proposal,21704.94,2026-01-30,2026-05-25,Best Case
OPP-01110,Acct-0145,R005,Central,Closed Won,33881.44,2024-02-09,2024-03-31,Commit
OPP-01111,Acct-0126,R003,West,Qualification,23574.83,2026-02-08,2026-05-28,Commit
OPP-01112,Acct-0123,R011,East,Closed Won,64143.95,2025-03-10,2025-06-01,Commit
OPP-01113,Acct-0155,R001,West,Closed Lost,12975.46,2024-01-29,2024-03-26,Omitted
OPP-01114,Acct-0030,R008,Central,Closed Lost,13050.12,2025-08-15,2025-10-15,Omitted
OPP-01115,Acct-0049,R002,West,Closed Won,78323.73,2025-08-23,2025-10-02,Commit
OPP-01116,Acct-0098,R007,Central,Qualification,18650.12,2025-05-27,2025-10-30,Commit
OPP-01117,Acct-0163,R010,East,Proposal,8918.13,2026-01-15,2026-02-26,Pipeline
OPP-01118,Acct-0102,R010,East,Closed Won,20327.93,2026-02-05,2026-04-19,Commit
OPP-01119,Acct-0111,R012,East,Proposal,50923.06,2025-11-01,2026-02-02,Commit
OPP-01120,Acct-0029,R003,West,Qualification,15377.71,2025-05-13,2025-07-18,Commit
OPP-01121,Acct-0067,R008,Central,Negotiation,15438.54,2026-02-06,2026-04-13,Pipeline
OPP-01122,Acct-0071,R007,Central,Proposal,33823.81,2024-03-28,2024-07-22,Pipeline
OPP-01123,Acct-0016,R002,West,Proposal,34657.71,2025-11-19,2026-01-03,Pipeline
OPP-01124,Acct-0125,R005,Central,Closed Won,27854.12,2025-09-09,2026-02-09,Commit
OPP-01125,Acct-0062,R008,Central,Closed Won,34299.73,2025-11-29,2026-03-16,Commit
OPP-01126,Acct-0001,R006,Central,Closed Won,22046.55,2024-12-30,2025-04-13,Commit
OPP-01127,Acct-0032,R008,Central,Closed Lost,10708.87,2024-05-22,2024-06-17,Omitted
OPP-01128,Acct-0176,R009,East,Qualification,141986.92,2025-01-12,2025-05-27,Commit
OPP-01129,Acct-0163,R011,East,Closed Lost,28789.66,2024-01-04,2024-04-15,Omitted
OPP-01130,Acct-0157,R006,Central,Closed Lost,38500.79,2025-05-11,2025-09-10,Omitted
OPP-01131,Acct-0099,R002,West,Proposal,24151.32,2025-12-17,2026-01-31,Commit
OPP-01132,Acct-0033,R005,Central,Negotiation,332516.64,2025-08-08,2026-01-04,Pipeline
OPP-01133,Acct-0115,R008,Central,Closed Won,10528.71,2025-07-15,2025-12-01,Commit
OPP-01134,Acct-0112,R002,West,Negotiation,29231.0,2024-06-23,2024-08-04,Pipeline
OPP-01135,Acct-0066,R012,East,Prospecting,71932.0,2025-01-27,2025-04-28,Pipeline
OPP-01136,Acct-0178,R011,East,Proposal,8036.6,2026-01-12,2026-06-06,Pipeline
OPP-01137,Acct-0165,R006,Central,Closed Lost,41632.27,2025-01-21,2025-05-18,Omitted
OPP-01138,Acct-0023,R009,East,Closed Lost,23695.58,2024-09-22,2024-11-10,Omitted
OPP-01139,Acct-0098,R002,West,Prospecting,41245.42,2025-01-11,2025-03-04,Best Case
OPP-01140,Acct-0082,R010,East,Closed Won,13192.5,2024-07-13,2024-11-09,Commit
OPP-01141,Acct-0138,R006,Central,Closed Won,49900.71,2024-04-19,2024-08-18,Commit
OPP-01142,Acct-0117,R008,Central,Proposal,53861.48,2024-08-12,2025-01-06,Commit
OPP-01143,Acct-0082,R003,West,Negotiation,5250.87,2026-03-31,2026-04-28,Commit
OPP-01144,Acct-0162,R005,Central,Negotiation,40166.6,2025-12-24,2026-06-08,Best Case
OPP-01145,Acct-0054,R004,West,Negotiation,44608.64,2024-12-07,2025-02-04,Commit
OPP-01146,Acct-0101,R012,East,Closed Lost,5397.99,2026-03-05,2026-05-09,Omitted
OPP-01147,Acct-0087,R005,Central,Closed Lost,136373.93,2024-01-23,2024-07-01,Omitted
OPP-01148,Acct-0050,R007,Central,Closed Won,18840.62,2024-10-16,2025-01-16,Commit
OPP-01149,Acct-0078,R012,East,Closed Lost,22276.43,2026-02-09,2026-07-27,Omitted
